election_key,election_date,election_type,contest,contest_slug,contest_order,candidate,candidate_party,candidate_order,precinct,ward,votes
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,5-3,5,9
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,5-3A,5,1
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,6-1,6,11
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,6-2,6,10
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,6-3,6,8
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,7-1,7,4
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,7-2,7,11
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,7-3,7,6
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,7-3A,7,3
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,8-1,8,17
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,8-2,8,4
malden_state_election_2022_11_08,2022-11-08,state,GOVERNOR & LT. GOVERNOR,governor_lt_governor,1,REED and EVERETT,Libertarian,3,8-3,8,6
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,1-1,1,354
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,1-2,1,426
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,1-3,1,455
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,2-1,2,356
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,2-2,2,348
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,2-3,2,471
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,3-1,3,341
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,3-1A,3,388
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,3-2,3,491
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,3-3,3,684
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,4-1,4,416
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,4-2,4,299
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,4-3,4,449
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,5-1,5,458
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,5-2,5,726
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,5-3,5,270
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,5-3A,5,136
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,6-1,6,677
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,6-2,6,397
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,6-3,6,408
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,7-1,7,373
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,7-2,7,336
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,7-3,7,207
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,7-3A,7,172
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,8-1,8,498
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,8-2,8,384
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,ANDREA JOY CAMPBELL,Democratic,1,8-3,8,321
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,1-1,1,90
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,1-2,1,154
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,1-3,1,160
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,2-1,2,105
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,2-2,2,187
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,2-3,2,204
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,3-1,3,111
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,3-1A,3,159
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,3-2,3,146
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,3-3,3,189
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,4-1,4,130
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,4-2,4,73
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,4-3,4,87
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,5-1,5,167
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,5-2,5,253
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,5-3,5,93
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,5-3A,5,20
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,6-1,6,244
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,6-2,6,172
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,6-3,6,220
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,7-1,7,93
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,7-2,7,128
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,7-3,7,102
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,7-3A,7,45
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,8-1,8,221
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,8-2,8,169
malden_state_election_2022_11_08,2022-11-08,state,ATTORNEY GENERAL,attorney_general,2,"JAMES R. McMAHON, III",Republican,2,8-3,8,107
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,1-1,1,363
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,1-2,1,438
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,1-3,1,462
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,2-1,2,363
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,2-2,2,381
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,2-3,2,505
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,3-1,3,331
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,3-1A,3,415
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,3-2,3,498
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,3-3,3,690
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,4-1,4,423
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,4-2,4,284
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,4-3,4,432
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,5-1,5,478
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,5-2,5,760
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,5-3,5,271
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,5-3A,5,147
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,6-1,6,664
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,6-2,6,418
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,6-3,6,447
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,7-1,7,368
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,7-2,7,344
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,7-3,7,222
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,7-3A,7,182
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,8-1,8,512
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,8-2,8,401
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,WILLIAM FRANCIS GALVIN,Democratic,1,8-3,8,319
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,1-1,1,66
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,1-2,1,114
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,1-3,1,130
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,2-1,2,85
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,2-2,2,137
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,2-3,2,155
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,3-1,3,93
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,3-1A,3,109
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,3-2,3,105
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,3-3,3,145
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,4-1,4,97
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,4-2,4,63
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,4-3,4,67
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,5-1,5,136
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,5-2,5,199
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,5-3,5,81
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,5-3A,5,10
malden_state_election_2022_11_08,2022-11-08,state,SECRETARY OF STATE,secretary_of_state,3,RAYLA CAMPBELL,Republican,2,6-1,6,201
